sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2012-09-19;;;1102,98;1108,53;1101,67;1106,43;;1;7760559851,41;0;
2012-09-18;;;1103,91;1105,76;1096,63;1100,98;;1;9545401388,446;0;
2012-09-17;;;1108,49;1112,65;1106,19;1108,53;;1;8938693584,031;0;
2012-09-14;;;1103,45;1119,19;1102,04;1114,98;;1;14827855271,648;0;
2012-09-13;;;1082,47;1086,71;1080,81;1086,30;;1;7916597308,937;0;
2012-09-12;;;1078,58;1087,95;1073,46;1085,76;;1;10706383972,665;0;
2012-09-11;;;1064,15;1076,64;1060,44;1076,57;;1;6915347358,32;0;
2012-09-10;;;1067,59;1073,31;1066,89;1067,57;;1;6078935310,062;0;
2012-09-07;;;1064,53;1074,83;1064,53;1070,87;;1;11136276835,039;0;
2012-09-06;;;1040,25;1063,74;1038,41;1058,45;;1;10485251168;0;
2012-09-05;;;1033,86;1040,74;1028,93;1038,13;;1;8361715751,975;0;
2012-09-04;;;1050,25;1050,25;1032,53;1035,74;;1;6637548665,397;0;
2012-09-03;;;1040,42;1052,75;1039,99;1049,52;;1;4692301251,29;0;
2012-08-31;;;1037,39;1048,27;1034,24;1043,93;;1;7438271548,55;0;
2012-08-30;;;1042,15;1044,23;1033,02;1038,38;;1;6700045707,443;0;
2012-08-29;;;1044,07;1050,58;1040,39;1045,73;;1;6347298250,205;0;
2012-08-28;;;1059,58;1059,68;1040,83;1040,83;;1;7900983341,5;0;
2012-08-27;;;1057,22;1065,55;1055,92;1065,55;;1;3905647116,29;0;
2012-08-24;;;1053,18;1059,12;1049,05;1058,58;;1;7057771191,171;0;
2012-08-23;;;1068,99;1072,85;1051,01;1055,17;;1;6237069490,032;0;
2012-08-22;;;1077,09;1077,09;1057,85;1061,80;;1;7477518448,779;0;
2012-08-21;;;1084,35;1086,29;1079,85;1085,07;;1;6495023912,811;0;
2012-08-20;;;1090,27;1093,74;1081,01;1084,06;;1;5103773551,362;0;
2012-08-17;;;1081,12;1092,60;1080,92;1091,45;;1;7645792847,95;0;
2012-08-16;;;1075,09;1078,34;1071,71;1078,04;;1;5619221031,768;0;
2012-08-15;;;1076,55;1077,49;1072,86;1075,17;;1;5806388963,754;0;
2012-08-14;;;1080,11;1083,39;1074,01;1079,46;;1;5754327967,94;0;
2012-08-13;;;1076,45;1079,55;1071,53;1077,27;;1;5499767298,91;0;
2012-08-10;;;1079,06;1082,50;1070,29;1079,52;;1;6096994077,221;0;
2012-08-09;;;1084,08;1085,28;1075,99;1083,67;;1;6033727078,375;0;
2012-08-08;;;1071,90;1079,95;1069,65;1079,95;;1;5831606250,728;0;
2012-08-07;;;1076,83;1077,96;1063,29;1075,70;;1;6822113353,445;0;
2012-08-06;;;1079,72;1082,85;1074,24;1076,44;;1;7322891420,072;0;
2012-08-03;;;1060,82;1081,26;1059,72;1081,07;;1;6807264505,853;0;
2012-08-02;;;1064,67;1079,85;1053,49;1058,10;;1;8781055349,756;0;
2012-08-01;;;1067,69;1068,99;1060,99;1065,91;;1;6262182356,767;0;
2012-07-31;;;1066,20;1071,41;1061,61;1068,16;;1;6959816936,235;0;
2012-07-30;;;1064,65;1067,89;1056,87;1066,13;;1;6183916521,307;0;
2012-07-27;;;1053,09;1061,97;1042,21;1059,75;;1;7968407004,482;0;
2012-07-26;;;1029,05;1053,52;1021,09;1048,37;;1;9368478006,48;0;
2012-07-25;;;1015,13;1034,41;1014,83;1029,30;;1;7120302750,008;0;
2012-07-24;;;1020,53;1026,36;1015,47;1021,77;;1;6338431907,449;0;
2012-07-23;;;1029,38;1033,53;1011,67;1021,81;;1;7729226533,425;0;
2012-07-20;;;1048,82;1052,76;1037,90;1041,56;;1;10293485899,581;0;
2012-07-19;;;1039,46;1051,46;1036,52;1050,71;;1;10133160423,912;0;
2012-07-18;;;1023,88;1034,09;1017,00;1032,82;;1;10439951226,45;0;
2012-07-17;;;1036,37;1041,20;1022,21;1024,44;;1;10502585667,962;0;
2012-07-16;;;1031,96;1037,80;1029,40;1037,80;;1;7037263099,951;0;
2012-07-13;;;1016,78;1033,82;1016,78;1030,94;;1;6029863067,19;0;
2012-07-12;;;1021,65;1021,78;1009,32;1013,72;;1;6468512260,55;0;
2012-07-11;;;1021,94;1029,87;1019,01;1026,12;;1;6793970801,45;0;
2012-07-10;;;1023,64;1032,76;1016,74;1028,09;;1;6170513838,695;0;
2012-07-09;;;1022,26;1025,94;1018,54;1020,44;;1;5807522802,37;0;
2012-07-06;;;1030,90;1035,52;1023,87;1023,87;;1;5922724150,334;0;
2012-07-05;;;1037,91;1048,38;1028,02;1035,87;;1;8622287014,276;0;
2012-07-04;;;1037,66;1042,32;1030,36;1038,42;;1;4519102843,255;0;
2012-07-03;;;1027,84;1040,16;1026,62;1040,16;;1;9140395666,291;0;
2012-07-02;;;1020,59;1030,62;1019,08;1024,86;;1;8447503201,65;0;
2012-06-29;;;1002,89;1019,06;998,25;1019,06;;1;10948699890,415;0;
2012-06-28;;;996,01;996,01;971,90;979,53;;1;7541067143,276;0;
2012-06-27;;;987,68;993,15;981,19;991,97;;1;6250915814,025;0;
2012-06-26;;;987,91;989,90;976,39;981,64;;1;6864190641,255;0;
2012-06-25;;;999,42;999,50;984,32;985,34;;1;8615729968,025;0;
2012-06-21;;;1009,61;1015,64;1005,18;1009,84;;1;8824736344,83;0;
2012-06-20;;;1005,95;1016,12;996,68;1014,99;;1;9886364733,235;0;
2012-06-19;;;980,89;1000,90;980,89;1000,19;;1;8243786300,662;0;
2012-06-18;;;990,85;992,44;971,76;981,05;;1;8040798538,125;0;
2012-06-15;;;978,61;980,37;973,77;977,53;;1;9544508899,893;0;
2012-06-14;;;975,37;976,03;958,27;971,66;;1;9459211603,3;0;
2012-06-13;;;990,87;997,06;971,43;976,01;;1;12829308320,685;0;
2012-06-12;;;978,86;988,07;976,13;987,16;;1;8005686468,255;0;
2012-06-11;;;996,58;1002,07;981,90;982,29;;1;9084551191,215;0;
2012-06-08;;;974,70;978,97;962,90;975,76;;1;10392566650,553;0;
2012-06-07;;;970,49;990,57;970,49;981,95;;1;12385714076,061;0;
2012-06-05;;;952,54;957,62;948,69;951,91;;1;5621513005,56;0;
2012-06-04;;;946,49;956,76;941,11;946,12;;1;6062381608,505;0;
2012-06-01;;;980,05;980,53;946,37;956,70;;1;11978182188,135;0;
2012-05-31;;;989,15;991,49;969,16;975,98;;1;12727883360,395;0;
2012-05-30;;;994,45;1000,02;982,63;986,61;;1;9136520882,968;0;
2012-05-29;;;990,79;1006,91;988,75;1001,83;;1;8486929523,07;0;
2012-05-28;;;992,58;1000,68;976,88;985,12;;1;5616707046,728;0;
2012-05-25;;;987,56;995,52;976,26;985,03;;1;7318370035,19;0;
2012-05-24;;;984,54;988,13;971,42;986,62;;1;6920378212,836;0;
2012-05-23;;;989,60;992,71;973,75;974,56;;1;9668439562,45;0;
2012-05-22;;;985,25;1004,17;984,22;1000,53;;1;10035922899,637;0;
2012-05-21;;;955,43;977,50;955,01;975,97;;1;8155560491,11;0;
2012-05-18;;;967,02;971,14;955,14;955,98;;1;12142769404,185;0;
2012-05-16;;;990,19;995,23;983,25;986,94;;1;6011541374,685;0;
2012-05-15;;;1008,59;1015,51;996,36;999,22;;1;9548724254,535;0;
2012-05-14;;;1024,11;1026,07;994,75;1004,87;;1;9713768971,535;0;
2012-05-11;;;1023,66;1033,13;1018,16;1032,41;;1;7666615658,96;0;
2012-05-10;;;1025,85;1030,72;1015,76;1026,50;;1;9300542542,28;0;
2012-05-09;;;1023,86;1029,48;1006,28;1018,53;;1;9999957125,5;0;
2012-05-08;;;1026,32;1030,45;1015,47;1018,54;;1;10389788542,305;0;
2012-05-07;;;1012,78;1032,33;1011,95;1030,71;;1;6539823673,87;0;
2012-05-04;;;1047,58;1050,66;1026,03;1031,95;;1;11034112880,225;0;
2012-05-03;;;1052,20;1063,27;1049,07;1059,90;;1;10313351503,845;0;
2012-05-02;;;1069,67;1071,42;1044,87;1051,48;;1;12098535246,27;0;
2012-04-30;;;1056,59;1060,78;1053,23;1059,62;;1;6024086444,48;0;
2012-04-27;;;1038,82;1057,99;1033,52;1056,67;;1;13656821819,475;0;
2012-04-26;;;1044,17;1050,27;1029,40;1035,01;;1;12586619967,933;0;
2012-04-25;;;1035,74;1044,87;1034,57;1041,67;;1;15650600405,355;0;
2012-04-24;;;1021,27;1030,86;1015,17;1026,62;;1;13557958851,824;0;
2012-04-23;;;1046,72;1048,09;1004,57;1007,32;;1;14948940090,77;0;
2012-04-20;;;1040,81;1055,97;1037,26;1055,73;;1;10554812966,97;0;
2012-04-19;;;1042,17;1052,42;1039,64;1041,64;;1;13814377130,68;0;
2012-04-18;;;1053,63;1053,78;1033,62;1036,15;;1;11228481069,23;0;
2012-04-17;;;1033,30;1060,25;1032,67;1055,24;;1;11070442792,645;0;
2012-04-16;;;1024,10;1044,22;1021,76;1036,41;;1;8868921257,286;0;
2012-04-13;;;1047,93;1048,00;1025,41;1027,72;;1;9578470480,43;0;
2012-04-12;;;1033,05;1050,91;1024,89;1049,86;;1;11548433947,95;0;
2012-04-11;;;1014,35;1032,38;1014,29;1026,80;;1;11944731894,015;0;
2012-04-10;;;1027,67;1031,95;1013,62;1013,62;;1;10361854094,343;0;
2012-04-05;;;1045,82;1051,54;1030,94;1036,40;;1;5217445192,247;0;
2012-04-04;;;1068,81;1070,78;1036,82;1041,61;;1;13264014516,922;0;
2012-04-03;;;1086,01;1088,84;1079,56;1080,56;;1;9544690982,846;0;
2012-04-02;;;1075,29;1086,47;1064,04;1086,47;;1;9963581978,44;0;
2012-03-30;;;1065,74;1074,88;1062,67;1074,48;;1;11404139809,454;0;
2012-03-29;;;1071,22;1081,22;1054,46;1058,32;;1;13657733889,91;0;
2012-03-28;;;1089,34;1096,84;1081,27;1083,92;;1;10474171484,759;0;
2012-03-27;;;1106,10;1110,01;1093,34;1095,42;;1;9754834139,094;0;
2012-03-26;;;1087,17;1102,88;1079,94;1102,88;;1;9875000536,555;0;
2012-03-23;;;1077,43;1084,57;1068,27;1084,29;;1;9295895827,965;0;
2012-03-22;;;1089,78;1096,29;1070,64;1077,34;;1;12067163618,975;0;
2012-03-21;;;1106,69;1110,75;1085,44;1088,76;;1;12709478759,749;0;
2012-03-20;;;1115,24;1116,07;1100,73;1104,62;;1;11172497265,51;0;
2012-03-19;;;1121,25;1122,44;1114,93;1121,39;;1;9323652300,694;0;
2012-03-16;;;1120,21;1127,54;1117,10;1123,35;;1;12375990340,545;0;
2012-03-15;;;1118,42;1121,10;1112,32;1121,10;;1;10868589679,053;0;
2012-03-14;;;1111,93;1117,81;1109,57;1115,66;;1;10181541928,893;0;
2012-03-13;;;1098,63;1106,24;1098,63;1106,12;;1;8985762987,805;0;
2012-03-12;;;1087,17;1094,44;1084,38;1092,31;;1;7429898507,345;0;
2012-03-09;;;1092,12;1095,19;1083,90;1089,80;;1;10254401303,184;0;
2012-03-08;;;1071,97;1091,31;1071,62;1091,31;;1;13556958561,776;0;
2012-03-07;;;1055,55;1068,97;1054,93;1062,64;;1;10252176918,895;0;
2012-03-06;;;1091,47;1091,68;1055,48;1057,57;;1;13892499586,336;0;
2012-03-05;;;1101,32;1101,57;1091,59;1097,42;;1;8032120111,01;0;
2012-03-02;;;1106,00;1106,75;1096,91;1105,11;;1;8167410466,779;0;
2012-03-01;;;1098,05;1108,88;1092,72;1104,58;;1;9632276829,314;0;
2012-02-29;;;1103,54;1109,78;1099,23;1101,76;;1;11325047801,969;0;
2012-02-28;;;1096,10;1102,46;1092,92;1102,17;;1;9241954966,981;0;
2012-02-27;;;1095,48;1097,49;1082,25;1093,57;;1;9017933424,02;0;
2012-02-24;;;1099,54;1102,14;1091,43;1100,01;;1;10240579524,555;0;
2012-02-23;;;1093,80;1100,19;1085,33;1096,17;;1;13058517228,615;0;
2012-02-22;;;1106,28;1108,19;1087,51;1096,06;;1;13263354579,03;0;
2012-02-21;;;1113,11;1113,45;1104,56;1106,42;;1;9890626697,11;0;
2012-02-20;;;1104,47;1112,80;1100,31;1111,96;;1;9257973278,69;0;
2012-02-17;;;1095,12;1101,56;1092,19;1099,55;;1;11194017176,282;0;
2012-02-16;;;1075,55;1088,77;1071,19;1088,18;;1;10125371572,141;0;
2012-02-15;;;1074,39;1085,55;1074,32;1082,70;;1;9768183827,48;0;
2012-02-14;;;1072,50;1080,28;1067,14;1069,64;;1;9580324785,97;0;
2012-02-13;;;1073,44;1080,77;1070,39;1074,31;;1;7433737127,328;0;
2012-02-10;;;1072,28;1075,59;1058,50;1065,37;;1;11062987353,56;0;
2012-02-09;;;1076,20;1082,97;1071,74;1077,12;;1;10905181942,272;0;
2012-02-08;;;1078,79;1084,59;1071,96;1074,61;;1;10661782938,1;0;
2012-02-07;;;1076,36;1077,34;1062,73;1074,37;;1;11594802265,444;0;
2012-02-06;;;1077,38;1077,38;1064,86;1074,11;;1;9018593077,829;0;
2012-02-03;;;1065,80;1083,15;1062,88;1078,66;;1;12172460823,96;0;
2012-02-02;;;1067,96;1070,86;1058,60;1066,12;;1;12637637759,3;0;
2012-02-01;;;1034,71;1067,31;1034,71;1065,29;;1;15210995501,2;0;
2012-01-31;;;1034,37;1044,54;1033,47;1036,34;;1;13066794422,493;0;
2012-01-30;;;1034,13;1036,56;1021,77;1028,36;;1;8302372373,537;0;
2012-01-27;;;1042,85;1051,41;1038,04;1041,40;;1;10056108006,085;0;
2012-01-26;;;1028,72;1050,88;1028,11;1046,01;;1;16464662994,344;0;
2012-01-25;;;1026,37;1031,27;1018,78;1026,00;;1;12971453076,718;0;
2012-01-24;;;1038,32;1040,22;1023,97;1034,04;;1;11398385775,17;0;
2012-01-23;;;1033,09;1042,61;1029,48;1042,37;;1;9139250641,601;0;
2012-01-20;;;1040,09;1040,15;1030,44;1033,30;;1;10057655571,637;0;
2012-01-19;;;1031,58;1041,54;1029,25;1037,82;;1;12567413963,06;0;
2012-01-18;;;1025,04;1029,65;1013,88;1028,62;;1;10464305317,662;0;
2012-01-17;;;1022,96;1026,27;1016,16;1025,06;;1;11536809267,998;0;
2012-01-16;;;1000,49;1014,27;1000,06;1013,51;;1;7484543682,633;0;
2012-01-13;;;1021,49;1023,50;1000,56;1009,00;;1;11442921513,168;0;
2012-01-12;;;1011,91;1025,23;1010,66;1015,50;;1;11551458163,491;0;
2012-01-11;;;1011,29;1015,42;1005,67;1009,61;;1;9101538959,36;0;
2012-01-10;;;1002,75;1013,88;1002,16;1012,68;;1;10408042009,25;0;
2012-01-09;;;998,84;1001,30;994,18;996,89;;1;9921678536,64;0;
2012-01-05;;;1005,32;1005,32;998,28;1002,18;;1;6211018991,354;0;
2012-01-04;;;1012,70;1015,85;1002,30;1006,31;;1;10985097931,008;0;
2012-01-03;;;1004,37;1018,80;1000,70;1018,80;;1;9837810319,09;0;
2012-01-02;;;986,01;1005,33;980,95;999,43;;1;4666257101,18;0;
2011-12-30;;;981,55;988,16;975,85;987,85;;1;6320943917,854;0;
2011-12-29;;;970,18;977,52;967,31;977,52;;1;4711683876,75;0;
2011-12-28;;;974,60;981,37;966,94;969,36;;1;5973043281,86;0;
2011-12-27;;;983,31;985,89;975,58;976,90;;1;3305130431,32;0;
2011-12-23;;;976,87;982,08;972,49;982,08;;1;4595851543,468;0;
2011-12-22;;;960,69;970,90;960,24;970,90;;1;7807660704,306;0;
2011-12-21;;;966,69;973,85;953,50;959,60;;1;9709478646,92;0;
2011-12-20;;;932,50;960,55;927,47;959,67;;1;9866965965,86;0;
2011-12-19;;;931,18;949,44;930,06;934,27;;1;7465731427,57;0;
2011-12-16;;;948,17;950,00;935,26;937,69;;1;10169342637,123;0;
2011-12-15;;;940,64;951,50;932,11;946,68;;1;10154005995,039;0;
2011-12-14;;;951,59;959,82;936,66;939,30;;1;11303850706,046;0;
2011-12-13;;;943,89;968,76;937,62;956,12;;1;10881238706,31;0;
2011-12-12;;;960,65;961,35;941,66;941,85;;1;8465124060,336;0;
2011-12-09;;;948,80;972,72;946,68;963,25;;1;11185241010,27;0;
2011-12-08;;;984,08;986,12;956,38;956,57;;1;12424984338,34;0;
2011-12-07;;;986,80;989,59;964,82;978,82;;1;11303611652,99;0;
2011-12-06;;;980,23;987,19;971,80;977,46;;1;9265805833,899;0;
2011-12-05;;;983,20;992,03;976,04;988,71;;1;8360662183,233;0;
2011-12-02;;;974,22;980,56;971,32;974,48;;1;9396116593,65;0;
2011-12-01;;;978,47;981,36;964,19;967,31;;1;11247387058,38;0;
2011-11-30;;;921,04;981,74;917,39;979,36;;1;23983253522,97;0;
2011-11-29;;;926,40;933,00;916,01;931,44;;1;9743377940,972;0;
2011-11-28;;;899,52;927,47;899,36;927,16;;1;9401960341,421;0;
2011-11-25;;;886,73;895,59;872,93;889,22;;1;8402694276,264;0;
2011-11-24;;;894,10;905,05;875,81;886,51;;1;8998721339,42;0;
2011-11-23;;;896,32;913,96;886,99;888,81;;1;9746443169,56;0;
2011-11-22;;;912,97;917,46;899,09;905,76;;1;8971600898,64;0;
2011-11-21;;;934,75;934,94;905,99;907,40;;1;9552924913,532;0;
2011-11-18;;;940,09;949,31;935,96;941,25;;1;9850819654,31;0;
2011-11-17;;;953,62;959,86;938,79;947,46;;1;9632259157,36;0;
2011-11-16;;;957,30;970,24;951,82;961,17;;1;9974533515,77;0;
2011-11-15;;;955,56;965,49;946,84;959,34;;1;9707093893,84;0;
2011-11-14;;;983,15;985,48;959,47;962,91;;1;8385306905,81;0;
2011-11-11;;;950,31;978,80;942,63;976,51;;1;8681186739,34;0;
2011-11-10;;;927,83;957,03;925,21;945,90;;1;9970527939,898;0;
2011-11-09;;;977,31;979,96;936,86;946,72;;1;11987342338,923;0;
2011-11-08;;;968,65;982,94;967,77;970,45;;1;9079834255,46;0;
2011-11-07;;;970,07;984,74;960,98;968,39;;1;10114590515,67;0;
2011-11-04;;;986,87;993,47;979,25;987,16;;1;5515468681,325;0;
2011-11-03;;;947,67;989,62;947,39;979,78;;1;12023384150,986;0;
2011-11-02;;;955,15;965,72;942,25;964,90;;1;12468021216,058;0;
2011-11-01;;;963,64;969,35;940,95;945,86;;1;15149408004,58;0;
2011-10-31;;;1015,45;1021,08;990,44;990,44;;1;11722281442,745;0;
2011-10-28;;;1033,61;1037,43;1019,91;1025,72;;1;12585740201,36;0;
2011-10-27;;;1008,45;1029,66;1003,37;1029,34;;1;16835469155,563;0;
2011-10-26;;;973,12;996,67;972,66;983,08;;1;10584731721,01;0;
2011-10-25;;;976,35;985,87;965,24;975,67;;1;12294576858,472;0;
2011-10-24;;;969,60;978,61;964,41;978,08;;1;10464073085,905;0;
2011-10-21;;;938,66;965,74;934,91;965,20;;1;12597596610,728;0;
2011-10-20;;;932,65;951,30;927,38;934,05;;1;12862119953,4;0;
2011-10-19;;;950,08;952,71;939,24;942,22;;1;12197240843,96;0;
2011-10-18;;;932,02;949,45;926,59;945,53;;1;9633093553,125;0;
2011-10-17;;;963,12;969,60;933,33;939,40;;1;10604113704,005;0;
2011-10-14;;;940,08;959,67;936,80;956,39;;1;9483824720,52;0;
2011-10-13;;;954,84;965,45;933,35;936,22;;1;10504346351,72;0;
2011-10-12;;;943,80;960,70;933,51;957,74;;1;14604513445,16;0;
2011-10-11;;;947,38;952,21;937,35;946,78;;1;8180986228,34;0;
2011-10-10;;;925,01;948,29;921,05;948,29;;1;10369115965,911;0;
2011-10-07;;;922,97;933,58;912,72;918,28;;1;10645267710,511;0;
2011-10-06;;;905,96;920,50;897,40;920,50;;1;13018955236,716;0;
2011-10-05;;;884,77;899,76;869,98;899,76;;1;11685392486,362;0;
2011-10-04;;;889,02;890,28;855,74;867,02;;1;15097633568,02;0;
2011-10-03;;;892,43;909,24;885,45;902,72;;1;10844730163,254;0;
2011-09-30;;;926,62;928,95;903,29;910,17;;1;12800769148,32;0;
2011-09-29;;;903,07;931,72;902,12;930,36;;1;11556820666,55;0;
2011-09-28;;;919,46;927,71;901,64;904,35;;1;10985098089,48;0;
2011-09-27;;;894,91;927,27;891,98;927,27;;1;12408363047,507;0;
2011-09-26;;;848,25;884,52;846,18;872,98;;1;11544783578,722;0;
2011-09-23;;;871,26;873,66;833,03;862,35;;1;11976108722,58;0;
2011-09-22;;;884,59;887,88;862,17;862,17;;1;11988223116,706;0;
2011-09-21;;;917,55;919,00;905,72;906,40;;1;8159059458,464;0;
2011-09-20;;;888,63;918,76;888,41;918,76;;1;11474801096,89;0;
2011-09-19;;;912,69;914,41;895,01;895,42;;1;8952206155,355;0;
2011-09-16;;;933,76;939,14;924,11;927,15;;1;12768105715,709;0;
2011-09-15;;;903,15;926,32;899,01;924,62;;1;13696834215,738;0;
2011-09-14;;;867,74;895,28;867,74;890,68;;1;13319777117,76;0;
2011-09-13;;;876,63;884,33;853,48;878,40;;1;13505568329,39;0;
2011-09-12;;;862,54;875,84;859,69;862,58;;1;11515135101,161;0;
2011-09-09;;;913,59;917,29;883,09;884,60;;1;10042078474,27;0;
2011-09-08;;;917,06;925,27;904,66;918,82;;1;10082799566,36;0;
2011-09-07;;;905,41;918,02;899,75;918,02;;1;10926501852,696;0;
2011-09-06;;;886,32;899,58;875,12;887,27;;1;14382347182,45;0;
2011-09-05;;;912,29;915,38;886,54;887,41;;1;10038150666,365;0;
2011-09-02;;;950,46;951,38;927,10;932,10;;1;13459621785,843;0;
2011-09-01;;;956,84;966,08;942,85;961,55;;1;12502995027,336;0;
2011-08-31;;;933,08;963,09;930,74;954,63;;1;14094860356,77;0;
2011-08-30;;;938,28;938,28;921,20;930,13;;1;9613440583,002;0;
2011-08-29;;;919,59;928,48;907,91;927,37;;1;6493706645,72;0;
2011-08-26;;;899,80;907,47;884,00;904,32;;1;10631514716,25;0;
2011-08-25;;;926,96;930,85;902,16;903,21;;1;13568075120,05;0;
2011-08-24;;;914,18;934,37;899,34;916,26;;1;13810013512,66;0;
2011-08-23;;;899,58;911,95;891,57;905,67;;1;12770568382,205;0;
2011-08-22;;;867,74;904,81;867,74;887,85;;1;11881317854,547;0;
2011-08-19;;;889,79;893,91;851,14;877,43;;1;19621578491,163;0;
2011-08-18;;;944,91;947,33;890,93;893,08;;1;21345859005,53;0;
2011-08-17;;;950,60;965,16;939,85;957,53;;1;11317857381,65;0;
2011-08-16;;;963,81;963,81;936,05;957,37;;1;13232651512,46;0;
2011-08-15;;;966,54;969,37;949,12;967,58;;1;9989147590,016;0;
2011-08-12;;;941,42;960,33;919,14;957,59;;1;14969283560,05;0;
2011-08-11;;;921,98;937,72;892,90;937,70;;1;19210510541,56;0;
2011-08-10;;;952,37;952,37;893,30;904,58;;1;21987781165,283;0;
2011-08-09;;;897,91;930,03;860,41;930,03;;1;26665290293,07;0;
2011-08-08;;;927,23;954,12;901,95;902,07;;1;22133333621,327;0;
2011-08-05;;;909,39;966,33;901,01;947,78;;1;25384439584,262;0;
2011-08-04;;;995,21;996,43;939,63;939,63;;1;20209699372,62;0;
2011-08-03;;;997,73;1008,23;979,39;981,51;;1;16886983532,6;0;
2011-08-02;;;1033,65;1035,56;1011,29;1012,70;;1;14801438935,686;0;
2011-08-01;;;1081,16;1087,18;1035,92;1039,05;;1;12076698711,175;0;
2011-07-29;;;1060,17;1071,25;1053,31;1065,97;;1;9573781278,425;0;
2011-07-28;;;1061,16;1073,35;1059,43;1068,79;;1;8693093901,606;0;
2011-07-27;;;1071,74;1083,08;1066,71;1070,50;;1;8340097168,5;0;
2011-07-26;;;1086,78;1089,79;1070,58;1078,13;;1;7964620901,648;0;
2011-07-25;;;1082,93;1092,13;1080,20;1086,38;;1;7412008964,22;0;
2011-07-22;;;1099,30;1100,51;1082,63;1091,00;;1;11969418638,12;0;
2011-07-21;;;1090,87;1094,82;1067,54;1088,16;;1;17935136990,033;0;
2011-07-20;;;1087,45;1094,41;1084,51;1093,59;;1;13453140663;0;
2011-07-19;;;1057,14;1078,18;1052,07;1076,71;;1;13850396674,317;0;
2011-07-18;;;1076,46;1081,83;1052,74;1056,12;;1;13089308830,945;0;
2011-07-15;;;1081,89;1086,85;1077,11;1079,64;;1;10859164174,19;0;
2011-07-14;;;1099,06;1103,29;1085,88;1091,62;;1;10207583293,357;0;
2011-07-13;;;1096,25;1109,11;1094,92;1108,13;;1;9171104346,79;0;
2011-07-12;;;1091,00;1099,42;1075,48;1099,19;;1;14322129675,978;0;
2011-07-11;;;1114,60;1116,84;1101,22;1103,39;;1;8916612402,62;0;
2011-07-08;;;1137,72;1142,11;1119,36;1120,58;;1;10523284053,14;0;
2011-07-07;;;1123,03;1137,01;1120,21;1135,15;;1;8926444767,15;0;
2011-07-06;;;1125,26;1127,77;1115,16;1118,86;;1;8903755546,21;0;
2011-07-05;;;1125,06;1128,49;1120,71;1127,26;;1;7451842077,56;0;
2011-07-04;;;1119,41;1127,53;1117,50;1125,91;;1;6710359316,954;0;
2011-07-01;;;1117,35;1119,90;1104,13;1118,05;;1;10408685865,04;0;
2011-06-30;;;1105,27;1118,65;1102,04;1115,23;;1;12099877152,93;0;
2011-06-29;;;1079,35;1103,68;1077,89;1100,03;;1;13095917989,435;0;
2011-06-28;;;1072,17;1082,91;1068,31;1072,36;;1;11452108878,48;0;
2011-06-27;;;1049,87;1069,33;1048,47;1068,89;;1;11652658102,7;0;
2011-06-23;;;1067,71;1069,82;1053,05;1055,24;;1;12303130567,78;0;
2011-06-22;;;1094,74;1095,27;1072,78;1073,15;;1;13138448115,971;0;
2011-06-21;;;1074,45;1092,32;1070,92;1092,07;;1;10296299980,835;0;
2011-06-20;;;1071,22;1075,73;1064,23;1067,30;;1;10346177006,51;0;
2011-06-17;;;1074,90;1093,77;1067,84;1083,44;;1;13521086710,74;0;
2011-06-16;;;1079,66;1081,74;1064,67;1078,50;;1;16995289277,491;0;
2011-06-15;;;1103,66;1104,81;1087,18;1089,38;;1;11250346116,901;0;
2011-06-14;;;1098,59;1111,53;1097,88;1106,49;;1;11621201076,56;0;
2011-06-13;;;1097,09;1098,38;1086,97;1089,92;;1;8758118655,19;0;
2011-06-10;;;1111,95;1113,58;1091,51;1095,69;;1;11462693415,84;0;
2011-06-09;;;1103,45;1117,19;1098,19;1112,25;;1;13816491799,702;0;
2011-06-08;;;1124,29;1127,50;1102,96;1102,96;;1;14765097912,428;0;
2011-06-07;;;1128,84;1137,74;1126,65;1128,86;;1;10238261522,68;0;
2011-06-03;;;1145,02;1146,99;1129,34;1133,67;;1;13103558658,784;0;
2011-06-01;;;1154,09;1161,49;1151,48;1159,47;;1;6512512027,55;0;
2011-05-31;;;1153,18;1158,40;1148,96;1151,36;;1;14342744353,76;0;
2011-05-30;;;1148,62;1155,31;1143,79;1146,41;;1;4057497657,206;0;
2011-05-27;;;1148,38;1152,52;1141,95;1149,12;;1;10345375822,7;0;
2011-05-26;;;1153,23;1157,52;1139,92;1140,40;;1;10563221405,35;0;
2011-05-25;;;1127,55;1152,48;1126,05;1151,92;;1;14685787425,275;0;
2011-05-24;;;1139,89;1146,16;1134,97;1134,97;;1;12241771596,12;0;
2011-05-23;;;1154,38;1154,68;1137,69;1137,69;;1;11798206039,916;0;
2011-05-20;;;1166,69;1173,12;1163,76;1167,07;;1;12211408598,21;0;
2011-05-19;;;1163,02;1168,95;1160,04;1166,15;;1;10135721873,54;0;
2011-05-18;;;1163,06;1165,43;1157,00;1158,06;;1;9592505821,54;0;
2011-05-17;;;1168,84;1171,46;1157,68;1157,68;;1;14042331268,87;0;
2011-05-16;;;1161,36;1173,48;1158,83;1173,48;;1;10326812788,39;0;
2011-05-13;;;1171,70;1171,84;1164,42;1166,54;;1;9617254205,1;0;
2011-05-12;;;1166,95;1169,09;1161,23;1166,53;;1;12102670667,847;0;
